audio,transcription,real transcription
myaudio/12560449.wav, بستان جمشیدی یا پارک سنگی جمشیدی از بستان های شمال شهر تحران است که با مساحت حدود ده کتار,بوستان جمشیدیه یا پارک سنگی جمشیدیه از بوستانهای شمال شهر تهران است که با مساحتی حدود ده هکتار
myaudio/12560450.wav, در ابتده مصیر اصلی سعود بپناه گاهه کولک چال قرار دارد. پارک جمشیدی شهار درورودی دارد.,در ابتدای مسیر اصلی صعود به پناهگاه کلکچال قرار دارد پارک جمشیدیه چهار در ورودی دارد
myaudio/12560451.wav, و ارتفاع بولان تری نقطه یان دو هزار و سد میتر بالا تر از سد هاپ های آزاد است. بستان نهجول بلاقه,و ارتفاع بلندترین نقطه ی آن دو هزار صد متر بالاتر از سطح آب های آزاد است بوستان نهج البلاغه
myaudio/12560452.wav, از پارکه شهر تهران هست که بیش از 3 او 5 ایکتار بوز ات دارت و داخل بخش وصیی از در ری فرح زاد اهتاز شده هست.,از پارک های شهر تهران است که بیش از سی پنج هکتار وسعت دارد و داخل بخش وسیعی از دره ی فرحزاد احداث شده است
myaudio/12560453.wav, در ام اقترین نخته یین بوستان فضای بکرو طبیی بچش میخورد که آبه حاصل از اناتها دران جریان دارد.,در عمیق ترین نقطه ی این بوستان فضایی بکر طبیعی به چشم می خورد که آب حاصل از قنات ها در آن جریان دارد
myaudio/12560454.wav, بستان جوان مردان ایران در شمال تحران و حوالی رود در رئی کن اهدات شده است.,بوستان جوانمردان ایران در شمال تهران و حوالی رود دره ی کن احداث شده است
myaudio/12560455.wav, در این مجموه مساحتی بالق بر 20 هکتار به فضای سبز اختصاص دادشده و برای تعمین روشن و یان,در این مجموعه مساحتی بالغ بر بیست هکتار به فضای سبز اختصاص داده شده و برای تامین روشنایی آن
myaudio/12560456.wav, از اینرجی تحجدیت پذیر خورشیدی استفادش دست. بستان ولایات در جنوب قربی شهر تحران و در محل,از انرژی تجدیدپذیر خورشیدی استفاده شده است بوستان ولایت در جنوب غربی شهر تهران و در محل
myaudio/12560457.wav, سابق فرودگاه قلعی مورقی ساختش ده است این بستان 300 هکتار وصدارت و امکانات این ازیر شهر بازی,سابقه فرودگاه قلعه مرغی ساخته شده است این بوستان سیصد هکتار وسعت دارد و امکاناتی نظیر شهر بازی
myaudio/12560458.wav, پسته دو چرقه و مطور سباری پارکه ویجه یه بانوان و کتاب خانه دران وجود دارد.,پیست دوچرخه و موتور سواری پارک ویژه ی بانوان و کتابخانه در آن وجود دارد
myaudio/12560459.wav, پارکه طبیعت پردیسان با بست بسازمان هفازت از مویت زیست,پارک طبیعت پردیسان وابسته به سازمان حفاظت از محیط زیست
myaudio/12560460.wav, مشورت هرین پار کتابیت ایران است که در شمال قربی شهره تهران گرور دارد.,مشهور ترین پارک طبیعت ایران است که در شمال غربی شهر تهران قرار دارد
myaudio/12560461.wav, همشنین مرکز تکسیر باز پروریه یوز آس یای نیز در این پارک و در سایطی به مساحت یکنیم هکتار,همچنین مرکز تکثیر بازپروری یوز آسیایی نیز در این پارک و در سایتی به مساحت یک نیم هکتار
myaudio/12560462.wav, راحن دازی شدست. سختمان اصازمان هفازت هز مایتزیست ایران نیز در قسمت جنوبی این بوستان قرار دارد.,راه اندازی شده است ساختمان سازمان حفاظت از محیط زیست ایران نیز در قسمت جنوبی این بوستان قرار دارد
myaudio/12560463.wav, پارک جنگلی چهیتگر از پارکای جنگلی شهر تحران از ده که از شمال به زمینهای چهیتگر,پارک جنگلی چیتگر از پارک های جنگلی شهر تهران است که از شمال به زمین های چیتگر
myaudio/12560465.wav, از بزورکترین بستانهای جنگلی یا استان تهران است. هدف از اهداس این بستان جنگلی که در اغاز,از بزرگترین بوستان های جنگلی استان تهران است هدف از احداث این بوستان جنگلی که در آغاز
myaudio/12560466.wav, مسیر وزیدان باد قربی به شهر تحران غرور گرفته بالا بردان مقدار اوکسیجن حوایه تحرانی بود است.,مسیر وزیدن باد غربی به شهر تهران قرار گرفته بالا بردن مقدار اکسیژن هوای تهران بوده است
myaudio/12560467.wav, بستان جنگلی که سار، در شما لقربی شهر تهران و در دامنه یه رشت کوه علبورز باقشه دست.,بوستان جنگلی کوهسار در شمال غربی شهر تهران و در دامنه ی رشته کوه البرز واقع شده است
myaudio/12560468.wav, پارک جنگلی ورد ورد یکی از پارکای جنگلی آستان تحران است که در کوهای ورد ورد قرار دارد.,پارک جنگلی وردآورد یکی از پارک های جنگلی استان تهران است که در کوههای وردآورد قرار دارد
